Região,nome_uf,nome_mun,cod_mun_ibge,total_ubs
Nordeste,Pernambuco,Itambé,260765,16
Nordeste,Pernambuco,Itapetim,260770,7
Nordeste,Pernambuco,Itapissuma,260775,12
Nordeste,Pernambuco,Itaquitinga,260780,12
Nordeste,Pernambuco,Itaíba,260750,11
Nordeste,Pernambuco,Jaboatão dos Guararapes,260790,125
Nordeste,Pernambuco,Jaqueira,260795,7
Nordeste,Pernambuco,Jataúba,260800,9
Nordeste,Pernambuco,Jatobá,260805,6
Nordeste,Pernambuco,Joaquim Nabuco,260820,8
Nordeste,Pernambuco,João Alfredo,260810,15
Nordeste,Pernambuco,Jucati,260825,8
Nordeste,Pernambuco,Jupi,260830,9
Nordeste,Pernambuco,Jurema,260840,8
Nordeste,Pernambuco,Lagoa Grande,260875,10
Nordeste,Pernambuco,Lagoa de Itaenga,260850,10
Nordeste,Pernambuco,Lagoa do Carro,260845,10
Nordeste,Pernambuco,Lagoa do Ouro,260860,6
Nordeste,Pernambuco,Lagoa dos Gatos,260870,7
Nordeste,Pernambuco,Lajedo,260880,17
Nordeste,Pernambuco,Limoeiro,260890,21
Nordeste,Pernambuco,Macaparana,260900,13
Nordeste,Pernambuco,Machados,260910,7
Nordeste,Pernambuco,Manari,260915,9
Nordeste,Pernambuco,Maraial,260920,5
Nordeste,Pernambuco,Mirandiba,260930,8
Nordeste,Pernambuco,Moreilândia,261430,5
Nordeste,Pernambuco,Moreno,260940,16
Nordeste,Pernambuco,Nazaré da Mata,260950,15
Nordeste,Pernambuco,Olinda,260960,44
Nordeste,Pernambuco,Orobó,260970,11
Nordeste,Pernambuco,Orocó,260980,10
Nordeste,Pernambuco,Ouricuri,260990,25
Nordeste,Pernambuco,Palmares,261000,31
Nordeste,Pernambuco,Palmeirina,261010,5
Nordeste,Pernambuco,Panelas,261020,16
Nordeste,Pernambuco,Paranatama,261030,7
Nordeste,Pernambuco,Parnamirim,261040,16
Nordeste,Pernambuco,Passira,261050,19
Nordeste,Pernambuco,Paudalho,261060,24
Nordeste,Pernambuco,Paulista,261070,61
Nordeste,Pernambuco,Pedra,261080,12
Nordeste,Pernambuco,Pesqueira,261090,19
Nordeste,Pernambuco,Petrolina,261110,61
Nordeste,Pernambuco,Petrolândia,261100,14
Nordeste,Pernambuco,Pombos,261130,15
Nordeste,Pernambuco,Poção,261120,6
Nordeste,Pernambuco,Primavera,261140,6
Nordeste,Pernambuco,Quipapá,261150,13
Nordeste,Pernambuco,Quixaba,261153,3
Nordeste,Pernambuco,Recife,261160,178
Nordeste,Pernambuco,Riacho das Almas,261170,10
Nordeste,Pernambuco,Ribeirão,261180,12
Nordeste,Pernambuco,Rio Formoso,261190,12
Nordeste,Pernambuco,Sairé,261200,6
Nordeste,Pernambuco,Salgadinho,261210,8
Nordeste,Pernambuco,Salgueiro,261220,21
Nordeste,Pernambuco,Saloá,261230,9
Nordeste,Pernambuco,Sanharó,261240,11
Nordeste,Pernambuco,Santa Cruz,261245,7
Nordeste,Pernambuco,Santa Cruz da Baixa Verde,261247,6
Nordeste,Pernambuco,Santa Cruz do Capibaribe,261250,27
Nordeste,Pernambuco,Santa Filomena,261255,8
Nordeste,Pernambuco,Santa Maria da Boa Vista,261260,15
Nordeste,Pernambuco,Santa Maria do Cambucá,261270,8
Nordeste,Pernambuco,Santa Terezinha,261280,6
Nordeste,Pernambuco,Serra Talhada,261390,24
Nordeste,Pernambuco,Serrita,261400,10
Nordeste,Pernambuco,Sertânia,261410,18
Nordeste,Pernambuco,Sirinhaém,261420,17
Nordeste,Pernambuco,Solidão,261440,3
Nordeste,Pernambuco,Surubim,261450,20
Nordeste,Pernambuco,São Benedito do Sul,261290,3
Nordeste,Pernambuco,São Bento do Una,261300,14
Nordeste,Pernambuco,São Caitano,261310,14
Nordeste,Pernambuco,São Joaquim do Monte,261330,12
Nordeste,Pernambuco,São José da Coroa Grande,261340,11
Nordeste,Pernambuco,São José do Belmonte,261350,14
Nordeste,Pernambuco,São José do Egito,261360,18
Nordeste,Pernambuco,São João,261320,15
Nordeste,Pernambuco,São Lourenço da Mata,261370,39
Nordeste,Pernambuco,São Vicente Férrer,261380,10
Nordeste,Pernambuco,Tabira,261460,14
Nordeste,Pernambuco,Tacaimbó,261470,9
Nordeste,Pernambuco,Tacaratu,261480,8
Nordeste,Pernambuco,Tamandaré,261485,12
Nordeste,Pernambuco,Taquaritinga do Norte,261500,11
Nordeste,Pernambuco,Terezinha,261510,7
Nordeste,Pernambuco,Terra Nova,261520,5
Nordeste,Pernambuco,Timbaúba,261530,27
Nordeste,Pernambuco,Toritama,261540,11
Nordeste,Pernambuco,Tracunhaém,261550,9
Nordeste,Pernambuco,Trindade,261560,11
Nordeste,Pernambuco,Triunfo,261570,7
Nordeste,Pernambuco,Tupanatinga,261580,13
Nordeste,Pernambuco,Tuparetama,261590,4
Nordeste,Pernambuco,Venturosa,261600,9
Nordeste,Pernambuco,Verdejante,261610,5
Nordeste,Pernambuco,Vertente do Lério,261618,5
Nordeste,Pernambuco,Vertentes,261620,8
Nordeste,Pernambuco,Vicência,261630,14
Nordeste,Pernambuco,Vitória de Santo Antão,261640,44
Nordeste,Pernambuco,Xexéu,261650,1
Nordeste,Pernambuco,Água Preta,260040,16
Nordeste,Pernambuco,Águas Belas,260050,25
Nordeste,Piauí,Acauã,220005,3
Nordeste,Piauí,Agricolândia,220010,4
Nordeste,Piauí,Alagoinha do Piauí,220025,4
Nordeste,Piauí,Alegrete do Piauí,220027,3
Nordeste,Piauí,Alto Longá,220030,7
Nordeste,Piauí,Altos,220040,10
Nordeste,Piauí,Alvorada do Gurguéia,220045,3
Nordeste,Piauí,Amarante,220050,12
Nordeste,Piauí,Angical do Piauí,220060,9
Nordeste,Piauí,Antônio Almeida,220080,2
Nordeste,Piauí,Anísio de Abreu,220070,2
Nordeste,Piauí,Aroazes,220090,5
Nordeste,Piauí,Aroeiras do Itaim,220095,1
Nordeste,Piauí,Arraial,220100,4
Nordeste,Piauí,Assunção do Piauí,220105,2
Nordeste,Piauí,Avelino Lopes,220110,5
Nordeste,Piauí,Baixa Grande do Ribeiro,220115,8
Nordeste,Piauí,Barra D'Alcântara,220117,2
Nordeste,Piauí,Barras,220120,22
Nordeste,Piauí,Barreiras do Piauí,220130,2
Nordeste,Piauí,Barro Duro,220140,4
Nordeste,Piauí,Batalha,220150,2
Nordeste,Piauí,Belém do Piauí,220157,2
Nordeste,Piauí,Beneditinos,220160,14
Nordeste,Piauí,Bertolínia,220170,1
Nordeste,Piauí,Betânia do Piauí,220173,3
Nordeste,Piauí,Boa Hora,220177,3
Nordeste,Piauí,Bocaina,220180,4
Nordeste,Piauí,Bom Jesus,220190,12
Nordeste,Piauí,Bom Princípio do Piauí,220191,1
Nordeste,Piauí,Bonfim do Piauí,220192,2
Nordeste,Piauí,Boqueirão do Piauí,220194,3
Nordeste,Piauí,Brasileira,220196,4
Nordeste,Piauí,Brejo do Piauí,220198,2
Nordeste,Piauí,Buriti dos Lopes,220200,10
Nordeste,Piauí,Buriti dos Montes,220202,2
Nordeste,Piauí,Cabeceiras do Piauí,220205,4
Nordeste,Piauí,Cajazeiras do Piauí,220207,2
Nordeste,Piauí,Cajueiro da Praia,220208,2
Nordeste,Piauí,Caldeirão Grande do Piauí,220209,4
Nordeste,Piauí,Campinas do Piauí,220210,5
Nordeste,Piauí,Campo Alegre do Fidalgo,220211,3
Nordeste,Piauí,Campo Grande do Piauí,220213,3
Nordeste,Piauí,Campo Largo do Piauí,220217,4
Nordeste,Piauí,Campo Maior,220220,18
Nordeste,Piauí,Canavieira,220225,2
Nordeste,Piauí,Canto do Buriti,220230,9
Nordeste,Piauí,Capitão Gervásio Oliveira,220245,2
Nordeste,Piauí,Capitão de Campos,220240,4
Nordeste,Piauí,Caracol,220250,3
Nordeste,Piauí,Caraúbas do Piauí,220253,1
Nordeste,Piauí,Caridade do Piauí,220255,3
Nordeste,Piauí,Castelo do Piauí,220260,8
Nordeste,Piauí,Caxingó,220265,3
Nordeste,Piauí,Cocal,220270,8
Nordeste,Piauí,Cocal de Telha,220271,4
Nordeste,Piauí,Cocal dos Alves,220272,3
Nordeste,Piauí,Coivaras,220273,1
Nordeste,Piauí,Colônia do Gurguéia,220275,4
Nordeste,Piauí,Colônia do Piauí,220277,3
Nordeste,Piauí,Conceição do Canindé,220280,1
Nordeste,Piauí,Coronel José Dias,220285,2
Nordeste,Piauí,Corrente,220290,13
Nordeste,Piauí,Cristalândia do Piauí,220300,4
Nordeste,Piauí,Cristino Castro,220310,9
Nordeste,Piauí,Curimatá,220320,5
Nordeste,Piauí,Currais,220323,2
Nordeste,Piauí,Curral Novo do Piauí,220327,5
Nordeste,Piauí,Curralinhos,220325,3
Nordeste,Piauí,Demerval Lobão,220330,7
Nordeste,Piauí,Dirceu Arcoverde,220335,1
Nordeste,Piauí,Dom Expedito Lopes,220340,3
Nordeste,Piauí,Dom Inocêncio,220345,5
Nordeste,Piauí,Domingos Mourão,220342,1
Nordeste,Piauí,Elesbão Veloso,220350,7
Nordeste,Piauí,Eliseu Martins,220360,4
Nordeste,Piauí,Esperantina,220370,21
Nordeste,Piauí,Fartura do Piauí,220375,2
Nordeste,Piauí,Flores do Piauí,220380,3
Nordeste,Piauí,Floresta do Piauí,220385,4
Nordeste,Piauí,Floriano,220390,26
Nordeste,Piauí,Francinópolis,220400,3
Nordeste,Piauí,Francisco Ayres,220410,2
Nordeste,Piauí,Francisco Macedo,220415,1
Nordeste,Piauí,Francisco Santos,220420,5
Nordeste,Piauí,Fronteiras,220430,11
Nordeste,Piauí,Geminiano,220435,2
Nordeste,Piauí,Gilbués,220440,3
Nordeste,Piauí,Guadalupe,220450,5
Nordeste,Piauí,Guaribas,220455,1
Nordeste,Piauí,Hugo Napoleão,220460,3
Nordeste,Piauí,Ilha Grande,220465,6
Nordeste,Piauí,Inhuma,220470,9
Nordeste,Piauí,Ipiranga do Piauí,220480,5
Nordeste,Piauí,Isaías Coelho,220490,4
Nordeste,Piauí,Itainópolis,220500,1
Nordeste,Piauí,Itaueira,220510,6
Nordeste,Piauí,Jacobina do Piauí,220515,3
Nordeste,Piauí,Jaicós,220520,11
Nordeste,Piauí,Jardim do Mulato,220525,9
Nordeste,Piauí,Jatobá do Piauí,220527,5
Nordeste,Piauí,Jerumenha,220530,2
Nordeste,Piauí,Joaquim Pires,220540,8
Nordeste,Piauí,Joca Marques,220545,3
Nordeste,Piauí,José de Freitas,220550,22
Nordeste,Piauí,João Costa,220535,2
Nordeste,Piauí,Juazeiro do Piauí,220551,2
Nordeste,Piauí,Jurema,220553,1
Nordeste,Piauí,Júlio Borges,220552,1
Nordeste,Piauí,Lagoa Alegre,220555,2
Nordeste,Piauí,Lagoa de São Francisco,220557,3
Nordeste,Piauí,Lagoa do Barro do Piauí,220556,2
Nordeste,Piauí,Lagoa do Piauí,220558,2
Nordeste,Piauí,Lagoa do Sítio,220559,4
Nordeste,Piauí,Lagoinha do Piauí,220554,1
Nordeste,Piauí,Landri Sales,220560,3
Nordeste,Piauí,Luzilândia,220580,14
Nordeste,Piauí,Luís Correia,220570,15
Nordeste,Piauí,Madeiro,220585,5
Nordeste,Piauí,Manoel Emídio,220590,4
Nordeste,Piauí,Marcolândia,220595,3
Nordeste,Piauí,Marcos Parente,220600,2
Nordeste,Piauí,Massapê do Piauí,220605,4
Nordeste,Piauí,Matias Olímpio,220610,1
Nordeste,Piauí,Miguel Alves,220620,11
Nordeste,Piauí,Miguel Leão,220630,5
Nordeste,Piauí,Milton Brandão,220635,2
Nordeste,Piauí,Monsenhor Gil,220640,5
Nordeste,Piauí,Monsenhor Hipólito,220650,7
Nordeste,Piauí,Monte Alegre do Piauí,220660,4
Nordeste,Piauí,Morro Cabeça no Tempo,220665,1
Nordeste,Piauí,Morro do Chapéu do Piauí,220667,5
Nordeste,Piauí,Murici dos Portelas,220669,2
Nordeste,Piauí,Nazaré do Piauí,220670,8
Nordeste,Piauí,Nazária,220672,4
Nordeste,Piauí,Nossa Senhora de Nazaré,220675,3
Nordeste,Piauí,Nossa Senhora dos Remédios,220680,5
Nordeste,Piauí,Nova Santa Rita,220795,2
Nordeste,Piauí,Novo Oriente do Piauí,220690,3
Nordeste,Piauí,Novo Santo Antônio,220695,4
Nordeste,Piauí,Oeiras,220700,21
Nordeste,Piauí,Olho D'Água do Piauí,220710,6
Nordeste,Piauí,Padre Marcos,220720,6
Nordeste,Piauí,Paes Landim,220730,1
Nordeste,Piauí,Pajeú do Piauí,220735,4
Nordeste,Piauí,Palmeira do Piauí,220740,4
Nordeste,Piauí,Palmeirais,220750,8
Nordeste,Piauí,Paquetá,220755,1
Nordeste,Piauí,Parnaguá,220760,6
Nordeste,Piauí,Parnaíba,220770,35
Nordeste,Piauí,Passagem Franca do Piauí,220775,2
Nordeste,Piauí,Patos do Piauí,220777,7
Nordeste,Piauí,Pau D'Arco do Piauí,220779,4
Nordeste,Piauí,Paulistana,220780,12
Nordeste,Piauí,Pavussu,220785,2
Nordeste,Piauí,Pedro II,220790,15
Nordeste,Piauí,Pedro Laurentino,220793,2
Nordeste,Piauí,Picos,220800,34
Nordeste,Piauí,Pimenteiras,220810,1
Nordeste,Piauí,Pio IX,220820,8
Nordeste,Piauí,Piracuruca,220830,13
Nordeste,Piauí,Piripiri,220840,31
Nordeste,Piauí,Porto,220850,7
Nordeste,Piauí,Porto Alegre do Piauí,220855,1
Nordeste,Piauí,Prata do Piauí,220860,2
Nordeste,Piauí,Queimada Nova,220865,5
Nordeste,Piauí,Redenção do Gurguéia,220870,3
Nordeste,Piauí,Regeneração,220880,9
Nordeste,Piauí,Riacho Frio,220885,2
Nordeste,Piauí,Ribeira do Piauí,220887,1
Nordeste,Piauí,Ribeiro Gonçalves,220890,1
Nordeste,Piauí,Rio Grande do Piauí,220900,4
Nordeste,Piauí,Santa Cruz dos Milagres,220915,3
Nordeste,Piauí,Santa Filomena,220920,4
Nordeste,Piauí,Santa Luz,220930,1
Nordeste,Piauí,Santa Rosa do Piauí,220937,3
Nordeste,Piauí,Santana do Piauí,220935,2
Nordeste,Piauí,Santo Antônio de Lisboa,220940,4
Nordeste,Piauí,Santo Antônio dos Milagres,220945,4
Nordeste,Piauí,Santo Inácio do Piauí,220950,3
Nordeste,Piauí,Sebastião Barros,221062,2
Nordeste,Piauí,Sebastião Leal,221063,5
Nordeste,Piauí,Sigefredo Pacheco,221065,4
Nordeste,Piauí,Simplício Mendes,221080,4
Nordeste,Piauí,Simões,221070,8
Nordeste,Piauí,Socorro do Piauí,221090,4
Nordeste,Piauí,Sussuapara,221093,3
Nordeste,Piauí,São Braz do Piauí,220955,3
Nordeste,Piauí,São Francisco de Assis do Piauí,220965,3
Nordeste,Piauí,São Francisco do Piauí,220970,3
Nordeste,Piauí,São Félix do Piauí,220960,1
Nordeste,Piauí,São Gonçalo do Gurguéia,220975,2
Nordeste,Piauí,São Gonçalo do Piauí,220980,2
Nordeste,Piauí,São José do Divino,221005,6
Nordeste,Piauí,São José do Peixe,221010,2
Nordeste,Piauí,São José do Piauí,221020,7
Nordeste,Piauí,São João da Canabrava,220985,4
Nordeste,Piauí,São João da Fronteira,220987,3
Nordeste,Piauí,São João da Serra,220990,1
Nordeste,Piauí,São João da Varjota,220995,2
Nordeste,Piauí,São João do Arraial,220997,4
Nordeste,Piauí,São João do Piauí,221000,6
Nordeste,Piauí,São Julião,221030,3
Nordeste,Piauí,São Lourenço do Piauí,221035,7
Nordeste,Piauí,São Luis do Piauí,221037,1
Nordeste,Piauí,São Miguel da Baixa Grande,221038,2
Nordeste,Piauí,São Miguel do Fidalgo,221039,1
Nordeste,Piauí,São Miguel do Tapuio,221040,11
Nordeste,Piauí,São Pedro do Piauí,221050,8
Nordeste,Piauí,São Raimundo Nonato,221060,13
Nordeste,Piauí,Tanque do Piauí,221097,4
Nordeste,Piauí,Teresina,221100,95
Nordeste,Piauí,União,221110,17
Nordeste,Piauí,Uruçuí,221120,10
Nordeste,Piauí,Valença do Piauí,221130,10
Nordeste,Piauí,Vera Mendes,221150,3
Nordeste,Piauí,Vila Nova do Piauí,221160,1
Nordeste,Piauí,Várzea Branca,221135,2
Nordeste,Piauí,Várzea Grande,221140,4
Nordeste,Piauí,Wall Ferraz,221170,2
Nordeste,Piauí,Água Branca,220020,8
Nordeste,Rio Grande do Norte,Acari,240010,6
Nordeste,Rio Grande do Norte,Afonso Bezerra,240030,3
Nordeste,Rio Grande do Norte,Alexandria,240050,7
Nordeste,Rio Grande do Norte,Almino Afonso,240060,3
Nordeste,Rio Grande do Norte,Alto do Rodrigues,240070,7
Nordeste,Rio Grande do Norte,Angicos,240080,5
Nordeste,Rio Grande do Norte,Antônio Martins,240090,2
Nordeste,Rio Grande do Norte,Apodi,240100,9
Nordeste,Rio Grande do Norte,Areia Branca,240110,9
Nordeste,Rio Grande do Norte,Arês,240120,7
Nordeste,Rio Grande do Norte,Açu,240020,18
Nordeste,Rio Grande do Norte,Baraúna,240145,11
Nordeste,Rio Grande do Norte,Barcelona,240150,1
Nordeste,Rio Grande do Norte,Baía Formosa,240140,6
Nordeste,Rio Grande do Norte,Bento Fernandes,240160,2
Nordeste,Rio Grande do Norte,Bodó,240165,1
Nordeste,Rio Grande do Norte,Bom Jesus,240170,6
Nordeste,Rio Grande do Norte,Brejinho,240180,6
Nordeste,Rio Grande do Norte,Caicó,240200,25
Nordeste,Rio Grande do Norte,Caiçara do Norte,240185,1
Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,240190,5
Nordeste,Rio Grande do Norte,Campo Grande,240130,3
Nordeste,Rio Grande do Norte,Campo Redondo,240210,6
Nordeste,Rio Grande do Norte,Canguaretama,240220,15
Nordeste,Rio Grande do Norte,Caraúbas,240230,9
Nordeste,Rio Grande do Norte,Carnaubais,240250,4
Nordeste,Rio Grande do Norte,Carnaúba dos Dantas,240240,3
Nordeste,Rio Grande do Norte,Ceará-Mirim,240260,36
Nordeste,Rio Grande do Norte,Cerro Corá,240270,5
Nordeste,Rio Grande do Norte,Coronel Ezequiel,240280,2
Nordeste,Rio Grande do Norte,Coronel João Pessoa,240290,1
Nordeste,Rio Grande do Norte,Cruzeta,240300,3
Nordeste,Rio Grande do Norte,Currais Novos,240310,18
Nordeste,Rio Grande do Norte,Doutor Severiano,240320,3
Nordeste,Rio Grande do Norte,Encanto,240330,3
Nordeste,Rio Grande do Norte,Equador,240340,3
Nordeste,Rio Grande do Norte,Espírito Santo,240350,6
Nordeste,Rio Grande do Norte,Extremoz,240360,10
Nordeste,Rio Grande do Norte,Felipe Guerra,240370,2
Nordeste,Rio Grande do Norte,Fernando Pedroza,240375,2
Nordeste,Rio Grande do Norte,Florânia,240380,1
Nordeste,Rio Grande do Norte,Francisco Dantas,240390,1
Nordeste,Rio Grande do Norte,Frutuoso Gomes,240400,3
Nordeste,Rio Grande do Norte,Galinhos,240410,2
Nordeste,Rio Grande do Norte,Goianinha,240420,15
Nordeste,Rio Grande do Norte,Governador Dix-Sept Rosado,240430,5
Nordeste,Rio Grande do Norte,Grossos,240440,4
Nordeste,Rio Grande do Norte,Guamaré,240450,7
Nordeste,Rio Grande do Norte,Ielmo Marinho,240460,7
Nordeste,Rio Grande do Norte,Ipanguaçu,240470,9
Nordeste,Rio Grande do Norte,Ipueira,240480,2
Nordeste,Rio Grande do Norte,Itajá,240485,4
Nordeste,Rio Grande do Norte,Itaú,240490,3
Nordeste,Rio Grande do Norte,Jandaíra,240510,3
Nordeste,Rio Grande do Norte,Janduís,240520,2
Nordeste,Rio Grande do Norte,Januário Cicco,240530,9
Nordeste,Rio Grande do Norte,Japi,240540,3
Nordeste,Rio Grande do Norte,Jardim de Angicos,240550,3
Nordeste,Rio Grande do Norte,Jardim de Piranhas,240560,7
Nordeste,Rio Grande do Norte,Jardim do Seridó,240570,6
Nordeste,Rio Grande do Norte,Jaçanã,240500,4
Nordeste,Rio Grande do Norte,José da Penha,240600,5
Nordeste,Rio Grande do Norte,João Câmara,240580,20
Nordeste,Rio Grande do Norte,João Dias,240590,1
Nordeste,Rio Grande do Norte,Jucurutu,240610,9
Nordeste,Rio Grande do Norte,Jundiá,240615,3
Nordeste,Rio Grande do Norte,Lagoa Nova,240650,5
Nordeste,Rio Grande do Norte,Lagoa Salgada,240660,4
Nordeste,Rio Grande do Norte,Lagoa d'Anta,240620,3
Nordeste,Rio Grande do Norte,Lagoa de Pedras,240630,4
Nordeste,Rio Grande do Norte,Lagoa de Velhos,240640,1
Nordeste,Rio Grande do Norte,Lajes,240670,6
Nordeste,Rio Grande do Norte,Lajes Pintadas,240680,3
Nordeste,Rio Grande do Norte,Lucrécia,240690,3
Nordeste,Rio Grande do Norte,Luís Gomes,240700,3
Nordeste,Rio Grande do Norte,Macau,240720,11
Nordeste,Rio Grande do Norte,Macaíba,240710,30
Nordeste,Rio Grande do Norte,Major Sales,240725,4
Nordeste,Rio Grande do Norte,Marcelino Vieira,240730,3
Nordeste,Rio Grande do Norte,Martins,240740,3
Nordeste,Rio Grande do Norte,Maxaranguape,240750,6
Nordeste,Rio Grande do Norte,Messias Targino,240760,3
Nordeste,Rio Grande do Norte,Montanhas,240770,6
Nordeste,Rio Grande do Norte,Monte Alegre,240780,10
Nordeste,Rio Grande do Norte,Monte das Gameleiras,240790,1
Nordeste,Rio Grande do Norte,Mossoró,240800,50
Nordeste,Rio Grande do Norte,Natal,240810,65
Nordeste,Rio Grande do Norte,Nova Cruz,240830,16
Nordeste,Rio Grande do Norte,Nísia Floresta,240820,12
Nordeste,Rio Grande do Norte,Olho d'Água do Borges,240840,4
Nordeste,Rio Grande do Norte,Ouro Branco,240850,2
Nordeste,Rio Grande do Norte,Paraná,240860,2
Nordeste,Rio Grande do Norte,Parazinho,240880,3
Nordeste,Rio Grande do Norte,Paraú,240870,2
Nordeste,Rio Grande do Norte,Parelhas,240890,8
Nordeste,Rio Grande do Norte,Parnamirim,240325,30
Nordeste,Rio Grande do Norte,Passa e Fica,240910,8
Nordeste,Rio Grande do Norte,Passagem,240920,2
Nordeste,Rio Grande do Norte,Patu,240930,6
Nordeste,Rio Grande do Norte,Pau dos Ferros,240940,14
Nordeste,Rio Grande do Norte,Pedra Grande,240950,5
Nordeste,Rio Grande do Norte,Pedro Avelino,240970,4
Nordeste,Rio Grande do Norte,Pedro Velho,240980,7
Nordeste,Rio Grande do Norte,Pendências,240990,6
Nordeste,Rio Grande do Norte,Pilões,241000,2
Nordeste,Rio Grande do Norte,Portalegre,241020,3
Nordeste,Rio Grande do Norte,Porto do Mangue,241025,2
Nordeste,Rio Grande do Norte,Poço Branco,241010,8
Nordeste,Rio Grande do Norte,Pureza,241040,6
Nordeste,Rio Grande do Norte,Rafael Fernandes,241050,3
Nordeste,Rio Grande do Norte,Rafael Godeiro,241060,2
Nordeste,Rio Grande do Norte,Riacho da Cruz,241070,2
Nordeste,Rio Grande do Norte,Riacho de Santana,241080,2
Nordeste,Rio Grande do Norte,Riachuelo,241090,3
Nordeste,Rio Grande do Norte,Rio do Fogo,240895,5
Nordeste,Rio Grande do Norte,Rodolfo Fernandes,241100,2
Nordeste,Rio Grande do Norte,Ruy Barbosa,241110,4
Nordeste,Rio Grande do Norte,Santa Cruz,241120,7
Nordeste,Rio Grande do Norte,Santa Maria,240933,2
Nordeste,Rio Grande do Norte,Santana do Matos,241140,7
Nordeste,Rio Grande do Norte,Santana do Seridó,241142,1
Nordeste,Rio Grande do Norte,Santo Antônio,241150,16
Nordeste,Rio Grande do Norte,Senador Elói de Souza,241310,3
Nordeste,Rio Grande do Norte,Senador Georgino Avelino,241320,2
Nordeste,Rio Grande do Norte,Serra Caiada,241030,5
Nordeste,Rio Grande do Norte,Serra Negra do Norte,241340,3
Nordeste,Rio Grande do Norte,Serra de São Bento,241330,3
Nordeste,Rio Grande do Norte,Serra do Mel,241335,6
Nordeste,Rio Grande do Norte,Serrinha,241350,3
Nordeste,Rio Grande do Norte,Serrinha dos Pintos,241355,3
Nordeste,Rio Grande do Norte,Severiano Melo,241360,4
Nordeste,Rio Grande do Norte,São Bento do Norte,241160,1
Nordeste,Rio Grande do Norte,São Bento do Trairí,241170,2
Nordeste,Rio Grande do Norte,São Fernando,241180,3
Nordeste,Rio Grande do Norte,São Francisco do Oeste,241190,1
Nordeste,Rio Grande do Norte,São Gonçalo do Amarante,241200,33
Nordeste,Rio Grande do Norte,São José de Mipibu,241220,17
Nordeste,Rio Grande do Norte,São José do Campestre,241230,5
Nordeste,Rio Grande do Norte,São José do Seridó,241240,2
Nordeste,Rio Grande do Norte,São João do Sabugi,241210,3
Nordeste,Rio Grande do Norte,São Miguel,241250,5
Nordeste,Rio Grande do Norte,São Miguel do Gostoso,241255,5
Nordeste,Rio Grande do Norte,São Paulo do Potengi,241260,9
Nordeste,Rio Grande do Norte,São Pedro,241270,1
Nordeste,Rio Grande do Norte,São Rafael,241280,3
Nordeste,Rio Grande do Norte,São Tomé,241290,5
Nordeste,Rio Grande do Norte,São Vicente,241300,3
Nordeste,Rio Grande do Norte,Sítio Novo,241370,3
Nordeste,Rio Grande do Norte,Taboleiro Grande,241380,2
Nordeste,Rio Grande do Norte,Taipu,241390,6
Nordeste,Rio Grande do Norte,Tangará,241400,8
Nordeste,Rio Grande do Norte,Tenente Ananias,241410,3
Nordeste,Rio Grande do Norte,Tenente Laurentino Cruz,241415,2
Nordeste,Rio Grande do Norte,Tibau,241105,4
Nordeste,Rio Grande do Norte,Tibau do Sul,241420,6
Nordeste,Rio Grande do Norte,Timbaúba dos Batistas,241430,2
Nordeste,Rio Grande do Norte,Touros,241440,18
Nordeste,Rio Grande do Norte,Triunfo Potiguar,241445,3
Nordeste,Rio Grande do Norte,Umarizal,241450,10
Nordeste,Rio Grande do Norte,Upanema,241460,11
Nordeste,Rio Grande do Norte,Venha-Ver,241475,4
